author_id;text;retweet_count;reply_count;like_count;quote_count;id;created_at
88514341;@ClaudiaPavlovic que sin vergüenza es señora después de hacer una boda con más de mil invitados con dinero que dudo que sea de usted y propagando más él covid, así ah de gobernar, lo bueno es que ya se de donde saco lo corriente y de qué corriente política viene, que te de covid;0;0;0;0;1375350404641349632;2021-03-26T07:34:23.000Z
1204489379718270977;@GAdvoca @TapiaFernanda 1) Aquí están los slogan que repito de los científicos británicos. El reporte científico y la opinión de expertos británicos quienes reconocen que a pesar de las críticas su metodología es robusta sin efectos adversos serios, comparable a la vacuna Aztra  Zeneca.;0;0;0;0;1375350086893469696;2021-03-26T07:33:08.000Z
142180932;@ClaudioXGG Sr Gonzalez mándele una carta a Biden para que ya no le regale ni una vacuna mas a López porque solo las está usando para el tema electorero que espere 3 meses y que también obligue a las farmacéuticas a no mandarle nada a López;0;0;0;0;1375349987782103040;2021-03-26T07:32:44.000Z
142180932;@DiegoFC Jefe Diego mándele una carta a Biden pata que no le regale ni una vacuna mas a López porque solo las está utilizando para el tema electorero que espere solo 3 meses y que ordene a las farmacéuticas a no mandarle nada a Mexico;0;0;0;0;1375349471240986626;2021-03-26T07:30:41.000Z
142180932;@VicenteFoxQue Sr Fox mándele una carta a Biden para que ya no le reglé ni una vacuna a López porque solo las está utilizando para el tema electorero que espero solo 3 meses y luego las mande el y se pare el cuello y no lopez;0;0;0;0;1375348896923275264;2021-03-26T07:28:24.000Z
142180932;@lopezdoriga Joaquin Mandela una carta a Biden para que ya no le regale ni una vacuna mas a López porque solo la está usando para el tema electorero que espero solo 3 meses;0;0;0;0;1375347779023761411;2021-03-26T07:23:57.000Z
142180932;@gilbertolozanog Gilberto mándele una carta a Biden para que ya no le regale ni una vacuna más a López porque solo las está usando para el tema electorero que espero solo 3 meses;0;0;0;0;1375347390937456640;2021-03-26T07:22:25.000Z
142180932;@lorenzocordovav Sr Lorenzo mándele una carta a Biden para que ya no le regale ni una vacuna más a López ni vendida porque solo las está usando para el tema electorero, que espere 3 meses y luego apriete a López;0;0;0;0;1375346963797917698;2021-03-26T07:20:43.000Z
369555954;Ojo que no ve....corazón que no siente por los niños con cancer, las familias que Han perdido seres queridos por Covid y otras enfermedades, delincuencia , caída de la economía. https://t.co/NfvTk9AqFT;1;0;1;0;1375345985367506945;2021-03-26T07:16:50.000Z
1204489379718270977;@GAdvoca @TapiaFernanda Quien le dijo que la vacuna Sputnik V tiene que pasar el filtro de las que usted llama agencias de primera. No señor esta usted equivocado.;0;0;0;0;1375343457053638661;2021-03-26T07:06:47.000Z
701827149263560704;Que ogete siento ver a tanta gente mayor de edad formada para la vacuna 😕;0;0;2;0;1375343420651212801;2021-03-26T07:06:38.000Z
202389022;Ayuden con el RT, ya tenemos vacuna BCG https://t.co/NZ1CTaxz4I;7;0;3;0;1375342602317271040;2021-03-26T07:03:23.000Z
1248769440407326720;A un año de estar trabajando en el Hospital COVID 😔 https://t.co/CjIF7nrvUM;0;0;0;0;1375341055428661250;2021-03-26T06:57:14.000Z
1093367256;Prohibido morirse de covid 19 antes de las elecciones! https://t.co/ZuokKE44Uo;0;0;0;0;1375339137738362880;2021-03-26T06:49:37.000Z
517091827;.@AntonioAttolini:  Alguna declaración por los 200 mil 211 muertos por Covid-19?  O algún posicionamiento por las más de 35,000 muertes en 2020 a causa de la violencia, equivalentes a 97 fallecimientos diarios a causa de la delincuencia?  Es para una tarea 📚 https://t.co/9T4T5tXxF6;3;0;6;0;1375338095130853377;2021-03-26T06:45:29.000Z
203360935;El amor en tiempos de COVID.;0;0;0;0;1375337822996066308;2021-03-26T06:44:24.000Z
2864480422;Que estúpido! Gatell la indolenciia, soberbia, y la frivolidad con la que te conduces resulta ofensiva. EresIgual que tu jefe, el otro López, señalas y acusas a los medios y te molestas que señalen los muert por covid, acaso quieres que aplaudan tu ineptitud e icompetencia https://t.co/85kQPRCT3O;0;0;1;0;1375335718063648768;2021-03-26T06:36:02.000Z
190320292;🆘 25 Marzo 2021  🚥Plan nacional de vacunación🚥#IMPORTANTE #Alerta #COVID19 #CoronavirusMéxico 🔴2,214,543 CONTAGIOS 🔴   200,211 MUERTES  5787🔺contagios y 584🔺muertes en las últimas 24 hrs.  Cuídense mucho !;1;0;21;0;1375335232849739778;2021-03-26T06:34:06.000Z
96554170;@Morpheus_mx1 @Nat_villarreal @INEGI_INFORMA Los otros 30 mil han de ser de los que no se quieren vacunar;0;0;1;0;1375334479334572032;2021-03-26T06:31:07.000Z
1319388998951981056;@SALUDMICH hola, quisiera que me orientaran sobre como mis papas pueden obtener la vacuna anti-covid en Morelia, tienen mas de 60 años y ya se registraron en la pagina de internet desde hace casi 2 meses y no les han llamado;0;2;0;0;1375334278503018499;2021-03-26T06:30:19.000Z
437225276;@luisghernan @RenneDeLaTorre @jrisco @HLGatell Una parte importante de la epidemiologia son las estadísticas. Utilizadas para contrastar los resultados del control en diferentes zonas, países, etc. En todos los países del mundo se está contando el número de muertes por covid. No sólo la prensa está pendiente de los datos.;0;1;0;0;1375333547737759747;2021-03-26T06:27:24.000Z
344776171;@daniellemx_ Es impreciso el mensaje...se de familias que han perdido a más de un integrante por Covid, una excompañera de trabajo perdió a sus padres, hermana y esposo (4 en total). No restemos responsabilidad al gobierno, no solo es estadística.;0;1;5;0;1375331967865036803;2021-03-26T06:21:08.000Z
131712161;Y cuando México rebasa las 200 mil muertes por COVID-19, López-Gatell criticó que los medios tienen una “afición” por concentrarse en los “números redondos” de la pandemia.  Así llegó a la conferencia   #ComoAnilloAlDedo;0;0;0;0;1375331166773989376;2021-03-26T06:17:57.000Z
252395874;"Y que las vacunas no son un programa político-electoral? Y qué para usted ""doctor"" y su patrón acaso las víctimas del COVID19 no son más que números? Digo yo me pregunto https://t.co/iawrrB1WLD";2;0;2;0;1375330977719980032;2021-03-26T06:17:12.000Z
344776171;@beltrandelrio Bueeeeeeno, cifras que entrega el gobierno. He escuchado de casos en qué el fallecimiento tiene otro diagnóstico y lo reportaron como Covid...por otro lado, mucha gente que no se ha registrado y ha tenido Covid, o ha fallecido de. Lejos de todo esto, el manejo fue malísimo.;0;0;0;0;1375329960156569603;2021-03-26T06:13:09.000Z
72472562;Falta un día para mi cumple... mi segundo covid cumple.... nunca pensé que llegaría este momento.;0;0;3;0;1375328880463069184;2021-03-26T06:08:52.000Z
180241272;Cuidado con estos comentarios desafortunados. La vacuna sirve para fortalecer sistema inmunológico, por tanto se den mantener el cuidado con cubre bocas y todos los cuidados respectivos. Cuestionar así es desinformar https://t.co/A6vAL7PaCx;0;0;0;0;1375328174238732288;2021-03-26T06:06:03.000Z
294805238;"Verga, López-Gatell es una mieeeerda de persona. No puedo creer que él fue el miembro del gobierno federal en el que más confíamos hace un año. Neta que aquí aplicó la de ""No me digas que yo te lastimé y cómo, porque no me gusta escucharlo"" a todos los muertos por covid en México https://t.co/wSg1l9RG87";0;0;0;0;1375327237965242371;2021-03-26T06:02:20.000Z
3238144736;Urge vacunas contra Covid-19 para choferes urbanos https://t.co/lzRFw18TEF;0;0;1;0;1375326215679057922;2021-03-26T05:58:16.000Z
115700281;Felices dos cientos mil muertos por #COVID19 en #México Sr presidente @lopezobrador_ También felicidades para usted Dr Muerte @HLGatell;0;1;1;0;1375326199531110400;2021-03-26T05:58:12.000Z
3238144736;Este jueves dieron positivo a covid 77 personas y murieron 11 sinaloenses https://t.co/OUJ3mInDm7;0;0;1;0;1375325749536645124;2021-03-26T05:56:25.000Z
125892351;@nardygi 😥 que mala onda, y no dudo que haya sido COVID 🤬 [Aiga sido como aiga sido] que triste. Lo que perdieron las futuras generaciones del colegio aledaño y todo Tepa;0;1;1;0;1375324027905060864;2021-03-26T05:49:35.000Z
44187785;En octubre de 2020, la directora general de la UNESCO, Audrey Azoulay, advirtió que 11 millones de niñas en todo el mundo corren el riesgo de no volver a la escuela cuando terminen las restricciones por el virus de COVID-19;0;0;0;0;1375322904016064515;2021-03-26T05:45:07.000Z
125892351;@nardygi 😪 Desde la semana de vacunación de COVID, pasaba en las mañana por mi respectivo lonche, y cerrado, pensaba que andaba vacunándose, después pensé que andaba de vacaciones y nada 😥 Pos ya anda preparando los lonches a la corte celestial 😭;0;1;0;0;1375321625529348098;2021-03-26T05:40:02.000Z
150125415;@JuanBertheau Solo te la debes de hacer si estuviste en contacto (ambos sin cubrebocas y en lugar sin ventilacion) con una persona asintomática que despues hubiera salido positiva a una prueba de covid o bien si presentas sintomas del virus..cierto, en varias empresas te monitorean c/15 dias.;0;0;0;0;1375320689222291456;2021-03-26T05:36:19.000Z
97104882;Hoy celebran los carroñeros que le pueden espetar la culpabilidad de las muertes por COVID a su enemigo, hoy no perderán la oportunidad de la “cifra mágica”, particularmente ahora que se gana consenso por la vacunación, no lo podían dejar pasar, tenían que saciar su sed de sangre;0;0;1;0;1375320150401019907;2021-03-26T05:34:10.000Z
204520678;#Covid_19mx seguro solo es publicidad, que le pasa a este hombre!?.... #GatellAsesino #fueragatell @HLGatell https://t.co/kSqCQAtiM9;0;0;0;0;1375319398693605376;2021-03-26T05:31:11.000Z
1204748397313449984;Hace un año #pandemia #covid #rockypoint #sonora https://t.co/AFAk3hRzQX;2;0;19;0;1375318640476647427;2021-03-26T05:28:10.000Z
305399869;"@V_TrujilloM Se la pasaron años ladrando y lucrando políticamente con su ""nos faltan 43"" y ""los muertos de @FelipeCalderon "" ...y ahora el cínico HDP responsable de la ""estrategia"" de la pandemia se queja porque le llevan la cuenta de los muertitos por covid";0;0;4;0;1375318501372657665;2021-03-26T05:27:37.000Z
36459308;@OVIALCDMX @Claudiashein @C5_CDMX @SSC_CDMX @OHarfuch @911CDMX cola de carros para entrar en antro en alvaro Obregón 151, colonia roma norte, y a media cuadra del hospital #covid Obregon y el policía echando la quesadilla. https://t.co/yLuSSPDOUe;0;0;0;0;1375317883761352705;2021-03-26T05:25:10.000Z
168121008;Para los que les toque vacuna. https://t.co/oJDnpPLg2G;0;0;1;0;1375317406994857985;2021-03-26T05:23:16.000Z
771693373640114176;#200MilMuertesCovid #México   Sin empleo ni acceso a salud: la realidad de los más pobres ante el #COVID-19  https://t.co/u1IPhr8MmY vía @pajaropolitico;2;0;1;0;1375314659700531200;2021-03-26T05:12:21.000Z
24270450;Mi mamá tiene su segunda vacuna y yo tengo paz en mi alma.;0;0;5;0;1375313839349235713;2021-03-26T05:09:06.000Z
437225276;@GUADALUPE_CONTR @warkentin @HLGatell No hables por todos quienes han tenido fallecidos por covid.;0;0;0;0;1375313777986527234;2021-03-26T05:08:51.000Z
76969580;@evedian26 @HLGatell No estoy de acuerdo, los animales son seres muy nobles y cuando tienes uno en casa solo dan cariño, este es un bruto, tarado, estúpido, indolente, mentiroso,idiota, inepto, asqueroso político corrupto y delincuente al salir con covid a la calle;0;1;2;0;1375313263764910082;2021-03-26T05:06:48.000Z
75957896;"https://t.co/bckwoqfI55 | Desechos covid, ""un problema sin precedente"": Profepa - Proceso";0;0;0;0;1375311546595819525;2021-03-26T04:59:59.000Z
1212255611695403013;"""Vamos a hacer la Lucha,para estar Bien"" Don Andrés Miranda Figueroa,83 años ,a punto de ser Vacunado para #COVID19 en @uaemorelos . Llegó con su Compadre a las 5 AM.";0;0;4;0;1375311352017907712;2021-03-26T04:59:13.000Z
232430554;La cifra oficial que registra el ineficiente gobierno federal, supera los 200 mil muertos por covid-19.   ¿Ahora si ya estamos en el escenario catastrófico del que hablo @HLGatell al inicio de la pandemia?;0;0;0;0;1375311261441875968;2021-03-26T04:58:51.000Z
702624325157855232;Todo el mundo quisiera regresar a clases, todos quieren las vacunas, todos sabemos que lo tendremos en el debido momento. Si no quisieran poner la vacuna, créanme que desde que inicio la pandemia seguiríamos yendo a clases, ¿Qué onda? 🙄;0;0;1;0;1375311162594705409;2021-03-26T04:58:27.000Z
248291665;@epigmenioibarra Y el pase de lista de los 200 mil muertos por covid? Ahí si no hay ganancias, y bien calladito estás.;1;1;41;0;1375311154441023490;2021-03-26T04:58:25.000Z
158064571;@HLGatell estas imbecil? Te haces el imbecil? El covid te dejo imbecil? O por imbecil no renuncias? O esta mas imbecil @lopezobrador_  que no ve o escucha  que estas imbecil? https://t.co/01cVqagPBb;0;0;0;0;1375311088590409729;2021-03-26T04:58:10.000Z
62626964;Yo padecí COVID, perdí gente cercana por la enfermedad.   Lo que @HLGatell rebuzna desde Palacio Nacional es por demás insultante e indignante para todos los que hemos padecido la enfermedad, aún más para quienes han perdido familiares, amigos y colegas.  #NiUnVotoAMORENA;2;0;1;0;1375310668371529730;2021-03-26T04:56:30.000Z
158064571;@DanielR15572394 @brozoxmiswebs Es correcto, pero al final, pan y circo al pueblo, mientras hablaban y escribían de ese señor, la gasolina x los cielos, el covid sigue avanzando!;0;1;0;0;1375310417380139010;2021-03-26T04:55:30.000Z
771693373640114176;A donar para hacer realidad la Vacuna Queretana contra el #Covid-19!!!!  Y tú @Conacyt_MX ...¿con cuánto vas a contribuir?  @ElenaBuylla https://t.co/VKwXywe88M;1;0;1;1;1375307804903346176;2021-03-26T04:45:07.000Z
156072267;Hacemos lo q debemos sin precipitaciones ni inducciones del gobierno federal en tema COVID-19: MARS @aalegarza @TereVanegas @daviddelapaz @hectorexafm @hgcuadros @HEpolloCardenaS @juanjstone @caro_negret @gilpg  Acabo de ver ... https://t.co/YwDtAKNb1i #share # like # abrelatas;4;0;7;0;1375307505098649606;2021-03-26T04:43:55.000Z
80963193;@juanvanp90 @genarolozano Son los culpables de negligencia (que es un delito), mal manejo de recursos, (que también es un delito) esto derivó en no comprar las pruebas covid, por eso no controló la pandemia, no compro las vacunas por eso hoy las están mendigando y las cifras de letalidad 8%, la más alta..;0;1;0;0;1375307212701192192;2021-03-26T04:42:46.000Z
257270203;@valdezcorona @lopezobrador_ Y la pregunta seria y sensata es el presidente  los mato o es el responsable de esas muertes. Tuvimos un amigo que murio de Covid (Higinio) y sabemos que murio por sus otras enfermedades como diabetes, hipertensión  y otras.;0;0;0;0;1375307007620751361;2021-03-26T04:41:57.000Z
322748914;Continuamos...🤩 Vs 👊🏼🦠 #vᴀᴄᴜɴᴀcᴏᴠɪᴅ19 #covid_19  #segundadosis 💉 #vacúnate #vscunascovid #medicina #seguimosluchando #covid_19 #SSA #secretariadesalud #covidvacccine en Manzanillo, Colima https://t.co/T455FW6mzc;0;0;0;0;1375306749163409411;2021-03-26T04:40:55.000Z
1277312521247100933;"Bueno   ""Lo que dicen los expertos sobre la alza de casos en Chile pese el liderazgo en la vacunación""  https://t.co/erIbczafLG";0;0;0;0;1375306637104275456;2021-03-26T04:40:28.000Z
1277312521247100933;"Bien   ""AstraZeneca comparte datos actualizados sobre su vacuna contra la COVID-19""  https://t.co/gwUIIKu0Gn";0;0;0;0;1375306561095077889;2021-03-26T04:40:10.000Z
540401460;Das pena ajena @HLGatell lamentable tus declaraciones. Desde hace un año @GobiernoMX ha sido rebasado por la #pandemia #COVID19 Ahora culpa a la #Prensa de sus errores.  #GobiernoDeInutiles https://t.co/HaLcTzj2uy;0;0;0;0;1375306343284936705;2021-03-26T04:39:18.000Z
145269780;@MRT05168 @jrisco En que cabeza es mas importante hablar de portadas que de los DOSCIENTOS MIL (oficialmente) mexicanos muertos por COVID, muchos de ellos gracias a su fallida estrategia. Como le encuentras justificación?;0;0;0;0;1375304546969325571;2021-03-26T04:32:10.000Z
126733751;Actualización del comportamiento de #COVID19 en Mexico al 25 de marzo del 2021 https://t.co/xGRBDghnGg;0;0;1;0;1375303635656118274;2021-03-26T04:28:33.000Z
1212255611695403013;@ixlolcielo @s Mi Papá ( Abuelito) era Jardinero y me llevaba.Ahi Aprendí la Jardinería. Mi Mamá trabajaba en Xochitepec en el CSS del @Tu_IMSS , varias veces la acompañe a las primeras Campañas de Vacunación y de Planificación Familiar ( 70's y 80's) : Alpuyeca, Chiconcuac...;1;1;0;0;1375303485135147008;2021-03-26T04:27:57.000Z
719325013;@Carlilili @alfredodelmazo Cómo va el programa de vacunación, que municipios están siendo vacunados en este momento, y quienes siguen, aquí estamos preocupados por la falta de vacunas;0;1;0;0;1375302270070456321;2021-03-26T04:23:07.000Z
622148856;El avance científico por la vacuna es increíble, pero... ¿Para cuándo el descubrimiento de poder guardar abrazos y llevarlos a dónde quiera?;1;0;1;0;1375301946601525253;2021-03-26T04:21:50.000Z
1212255611695403013;Que prepotente Sheffield en la Vacunación, Candidato de Morena y Ex Funcionario Federal .;0;0;0;0;1375301917543436289;2021-03-26T04:21:43.000Z
58366195;Se superaron 200 mil muertes por #COVID19 🦠 en #México, sin contar los decesos subyacentes.   Medalla de bronce 🥉 en defunciones, tras #Brasil🇧🇷 y #EEUU🇺🇸  Una mejor gestión de la pandemia y humildad seguro hubiera dado mejores resultados.  A seguir cuidándonos y #QuedateEnCasa;0;0;0;0;1375300969362259968;2021-03-26T04:17:57.000Z
1226696096115593217;Acondicionarán estacionamientos del Estadio Sonora y la Universidad de Sonora para instalar módulos de aplicación de vacunas contra Covid-19  https://t.co/zyyGot2WHO;0;0;0;0;1375300446454091776;2021-03-26T04:15:52.000Z
1254199032517402630;@g_bouillon @HLGatell No puedo creer que esta persona sea doctor y es incoherente lo que dice. El debe de ser eficiente en un manejo de la pandemia y de vacunación no de dar su opinión de la prensa y sus suposiciones;0;1;0;0;1375299781929562112;2021-03-26T04:13:14.000Z
450310216;Con un ambiente familiar adecuado en casa, no hay que preocuparse de la salud mental de los niños. Sin embargo, esta si se vería afectada ante un hospitalización por COVID-19. Una vez en el hospital no vuelven a ver a un familiar hasta su egreso, en el mejor de los casos. https://t.co/cS7etTdxlL;8;0;15;0;1375299728611667969;2021-03-26T04:13:01.000Z
155969908;Que ni el Covid quiera conmigo #TodoEsCulpaDePanini;0;1;0;0;1375299719795195904;2021-03-26T04:12:59.000Z
203969848;💉 _Llegan 39 mil dosis Pfizer para continuar vacunación en Morelia_ https://t.co/TCH4Ur7n7b  🚔 _Ejecutan a hombre en la Primo Tapia Oriente de Morelia_ https://t.co/DM1RCpL4an  ✍️_ Venta de candidaturas el secreto a voces / Víctor Armando López_ https://t.co/3g1HqLWEj1;0;1;0;0;1375299539553374208;2021-03-26T04:12:16.000Z
203969848;✍️ _INE trunca aspiraciones de Alfredo Ramírez_ https://t.co/85jJAmqa2k  🦠 _Se acerca Michoacán a los 5 mil muertos por Covid-19_ https://t.co/Rc886WvYCo  🚨 _Ejecutan a mujer en Zamora_ https://t.co/ERIGhFke3Y  ✍️ _Respaldo total a Morón: Torres Piña_ https://t.co/V0YQTm2VSp;0;1;0;0;1375299538056011777;2021-03-26T04:12:16.000Z
433843022;@HLGatell Ya déjense de pendejadas y pónganse a vacunar masivamente, por que hacer todo tan lento 🐢 bueno pero a usted le vale cuanta gente se muere y desgraciadamente usted está incitando para que la gente siga saliendo en estos días de semana santa, usted tampoco ocupa cubre-bocas? 🤬🤬;0;0;11;0;1375299478320779266;2021-03-26T04:12:02.000Z
34719176;Ayñ! Ya van a vacunar a mi Mami ♥️❤️♥️ https://t.co/iiEvpLaPTu;0;0;0;0;1375299126087319553;2021-03-26T04:10:38.000Z
474522030;@yosoyelsantino Ese señor insiste en decir tamañas estupideces, que le diga eso a las familias que han perdido a seres queridos por Covid.;1;0;1;0;1375298553816436739;2021-03-26T04:08:21.000Z
156337519;Resulta que mi sistema inmune es la verga porque estuve contagiado de COVID y no tuve ningun sintoma, me hice la prueba de anticuerpos y tengo un alto indíce de los mismos en mi sangre. Mi teoría es la siguiente... https://t.co/FUTFuW88aj;0;2;1;0;1375298503375736837;2021-03-26T04:08:09.000Z
203969848;Se acerca Michoacán a los 5 mil muertos por Covid-19 https://t.co/KdHkhX2Mkp vía @cuartopodermich;0;0;0;0;1375298438917619715;2021-03-26T04:07:54.000Z
8091552;Detallan arranque de vacunación contra el COVID en Torreón https://t.co/hHh3uLxCTi;0;0;0;0;1375297968073371654;2021-03-26T04:06:02.000Z
117827435;@RicardoAlemanMx @lopezobrador_ @covid También es sociópata;2;0;7;0;1375297497657192448;2021-03-26T04:04:09.000Z
4496819793;@warkentin muchos de ellos son mis muertos 😭 la cifra crece, el ❤️ se achica y no puede más de dolor #200milmuertos #Covid_19mx;0;0;3;0;1375296591049949184;2021-03-26T04:00:33.000Z
964359659908825088;Después de ver el live de la @DraKarenRosale1 me doy cuenta de que la humanidad de este país está de la chin.... como preguntas “después de la vacuna ¿puedo tomar? 😂😂😂😂;0;0;2;0;1375296574914449408;2021-03-26T04:00:29.000Z
46279369;México supera las 200 mil muertes por COVID-19 https://t.co/XBW2USElRV vía @lopezdoriga;0;0;0;0;1375295438186774528;2021-03-26T03:55:58.000Z
992807472703258624;"@JuarezTablero @genarolozano ""Por las vidas ven los médicos "".  Pues el incompetente de Gatell se niega a vacunar a los médicos de hospitales privados. ¿Hay médicos más médicos que otros?";0;1;1;0;1375295087547191296;2021-03-26T03:54:35.000Z
1149439183;#Querétaro 😷| Suman 915 suspensiones y 464 dispersiones realizadas por la Unidad Anti-COVID-19 🚫  • Mediante los operativos realizados y las llamadas ciudadanas al 9-1-1 👇🏽 https://t.co/q6SJUQlkWW;1;0;2;0;1375294844776615936;2021-03-26T03:53:37.000Z
68811752;Cómo ven a mi tío @HLGatell? Molesto con los medios por informar el catástrofe, la crónica de una muerte anunciada. Por llegar a los 200,000 fallecidos por Covid. No olvidar, cada una de esas personas, es un lugar vacío en una mesa a la hora de comer, un amigo, mamá o abuelito. https://t.co/ZyIoojfOVq;0;0;0;0;1375294279116001280;2021-03-26T03:51:22.000Z
713316788;"@eldaamolina Cuando falleció una persona muy querida nuestra, ya NO tenía Covid19 el Dr.que le recibió así dijo. En el acta le pusieron covid y con eso ya no permitieron un sepelio ""normal"" ni despedirnos";0;0;1;0;1375293987024564233;2021-03-26T03:50:12.000Z
231997647;@goliveros como duda al momento de que apliquen la vacuna a mis papás están obligados a decirnos de cuál laboratorio es ???;0;0;0;0;1375293415278080003;2021-03-26T03:47:56.000Z
8091552;#LoMásLeído  » Arranca el sábado vacunación en Torreón https://t.co/NsBJ4prPsm;0;0;3;0;1375292935940448271;2021-03-26T03:46:02.000Z
450310216;Los niños y adolescentes no son inmunes y también mueren por COVID-19. Si se tienen que hospitalizar, el protocolo es el mismo que en los adultos, no reciben ninguna visita durante todo el tiempo que dure el internamiento. https://t.co/AiDUjEzc9h;3;0;6;0;1375292662400569345;2021-03-26T03:44:57.000Z
1287891187;Conferencia de prensa por 1 caso de COVID... https://t.co/npkqgY4155;0;0;0;0;1375292514870161408;2021-03-26T03:44:21.000Z
1362545355913502721;Como registrarse para ser vacunado contra el COVID-19 https://t.co/fcw4y97FBm;0;0;0;0;1375292443323555844;2021-03-26T03:44:04.000Z
290127494;@cositamosha00 Primero a una prueba rápida de covid;0;0;1;0;1375292197864546304;2021-03-26T03:43:06.000Z
1080091835526111232;📊 #COVID19 Consulta el comunicado técnico diario de la @SSalud_mx – 25 de marzo 2021.  #NuestraCiudad #Tlalnepantla #SemáforoNaranja ⬇️⬇️ https://t.co/pmYuKlvRcf;1;1;1;0;1375292176817524742;2021-03-26T03:43:01.000Z
144034202;@moon_pinkcrazy @daliacomolaflor @SSalud_mx Sí se genera cierta protección y, dependiendo de la vacuna, la segunda dosis se puede suministrar hasta dentro de 12 semanas siguientes a la primera. Por otro lado, en Ecatepec, llevan como un mes de ventaja y contando.;0;1;1;0;1375291679457038336;2021-03-26T03:41:02.000Z
1087042087634096128;¿Se van a vacunar?;0;0;0;0;1375291184092962821;2021-03-26T03:39:04.000Z
33018929;@Radiohen Que nefasto tipo.... de verdad que favor le debe @lopezobrador_ que nomás la caga y la caga y ahí sigue... si, la crisis del Covid ha sido muy en parte de la gente pero si el mensaje de arriba es cómo este es lógico que a la mayoría de la gente le valga madres.;0;0;2;0;1375289827181035523;2021-03-26T03:33:41.000Z
44328066;No quiero desearle el mal a @HLGatell, pero  debería sentir la desesperación e impotencia de que se le muera alguien cercano por COVID. Y más por la ineptitud del “gobierno” que representa https://t.co/ehrzvT1uw7;0;0;0;0;1375289242952237058;2021-03-26T03:31:21.000Z
965402335647358977;Como no van a esperar una 3era Ola de Covid si van a abrir las playas y destinos turísticos está semana santa. Los maestros ya no son prioridad en la Vacunacion. De veras que son una bola de pendejos en este gobierno.;0;0;1;0;1375288950311563264;2021-03-26T03:30:12.000Z
563194279;#Segego y @SSO_GobOax capacitan a 67 municipios en materia de persuacion y prevención ante #COVID19. https://t.co/a6B1OdSwXF;0;0;0;0;1375288519959011343;2021-03-26T03:28:29.000Z
406464056;Por el incendio en la Sierra de Santiago, la vacunación AntiCovid en la Laguna de Sánchez fue cancelada   Del #29marzo al #31marzo se realizará la inoculación en Santa Catarina  La información aquí  @Cicmty @MtyFollowMx @AsiEsMonterrey_ @ComunidadSanta https://t.co/VVx6Di0lxf;6;1;7;1;1375288167494918154;2021-03-26T03:27:05.000Z
136383974;#MásDe200Mil muertos por #COVID19... En paz descansen #QuédateEnCasa 🌹;0;0;0;0;1375288041938423820;2021-03-26T03:26:35.000Z
248291665;@epigmenioibarra Y los muertos por covid?? Por ello no te pagan.;0;0;0;0;1375287375404826640;2021-03-26T03:23:56.000Z
248291665;@RicardoMonrealA @senadomexicano @lopezobrador_ Y los muertos por covid? Ahí si  no sabes nada, fuera gattel, juicio político.;0;0;0;0;1375287195586551811;2021-03-26T03:23:13.000Z
115995903;Este jueves, el gobierno de #Chile decretó confinamiento total en Santiago por aumento de casos de #COVID19 El pais lidera vacunación en América Latina y a nivel global.   #OMS y expertos indican la importancia de campañas de inmunización sin relajar  medidas de distanciamiento. https://t.co/23XjhWOFFc;0;0;0;0;1375286538544717834;2021-03-26T03:20:37.000Z
337839601;@v_altamirano1 @HLGatell Ya más de 200 mil muertos por Covid-19 en México.;1;0;1;0;1375286156942737410;2021-03-26T03:19:06.000Z
194210529;Oye @INEMexico esto no es hacer uso electoral de la vacuna? #Zinacantepec https://t.co/WCBlbWiDyB;0;1;0;0;1375285632470159360;2021-03-26T03:17:01.000Z
296694905;200 mil muertos #COVID19...  Pero es más importante decir que le queremos, legítimamente, quitar la mayoría.  Así las cosas en el amlato.  #AmloEsCulpable;2;0;3;0;1375285529294479369;2021-03-26T03:16:36.000Z
255112875;@gorez1 La mejor noticia que ha dado en lo que lleva de preciso, fue que salió positivo a Covid-19. Nos llenó de esperanza a muchos!;0;1;3;0;1375285210783174663;2021-03-26T03:15:20.000Z
144943763;El Gobierno del Estado de México, conjuntamente con el Gobierno Municipal de Metepec, te invita a la campaña de vacunación, a partir de mañana 26 de marzo. Revisa fechas, lugares y requisitos;4;1;5;2;1375285093904703492;2021-03-26T03:14:52.000Z
1109486531339870209;@LuisaAlcalde @proceso @lopezobrador_ SOLIDARIDAD a fallecidos por covid19 y secuelas del mismo, Dictaminen Riesgo de trabajo y enfermedad profesional, hagan justicia a trabajadores. Urgente ejemplo DOF 08/01/2021 Acuerdo ACDO.AS2.HCT.151220/340.P.DPES.  SO LI DA RI DAD https://t.co/NAgDYQ6SpL;1;0;1;0;1375284998790475778;2021-03-26T03:14:29.000Z
626862228;México tiene dos pandemias: La pandemia del covid-19 y la pandemia de Morena. https://t.co/tgvqMeyRnN;0;0;0;0;1375284223368699910;2021-03-26T03:11:25.000Z
1109486531339870209;@Pemex @proceso @lopezobrador_ SOLIDARIDAD a fallecidos por covid19 y secuelas del mismo, Dictaminen Riesgo de trabajo y enfermedad profesional, hagan justicia a trabajadores. Urgente ejemplo DOF 08/01/2021 Acuerdo ACDO.AS2.HCT.151220/340.P.DPES.  SO LI DA RI DAD https://t.co/nQH5sYnYOS;0;0;0;0;1375283358830313472;2021-03-26T03:07:58.000Z
